Country or State/County,Station Name,Begin Date,End Date,ICAO ID,COOP ID,WBAN ID,FAA ID,NWSLI ID,WMO ID,NCDC STN ID,Lat DEC,Lat DMS,Lon DEC,Lon DMS,Elevation,Station Type,Data Available
"MINNESOTA/MILLE LACS","ONAMIA RANGER STN",1948-08-01,12/31/9999,None,216166,None,None,ONMM5,None,20010853,46.068 ,46 04' 04.8'' N,-93.6663 ,93 39' 58.68'' W,"GROUND : 1260 FEET","LAND SURFACE, B, COOP",5
"MINNESOTA/MILLE LACS","MILACA",1948-01-01,12/31/9999,None,215392,None,None,MLCM5,None,20010836,45.7532 ,45 45' 11.52'' N,-93.6617 ,93 39' 42.12'' W,"GROUND : 1064 FEET","LAND SURFACE, AB, A, B, COOP",4
"MINNESOTA/MILLE LACS","PRINCETON",1887-08-01,1893-09-10,None,216681,None,None,None,None,30002935,45.58333 ,45 34' 59.988'' N,-93.58333 ,93 34' 59.988'' W,"GROUND : 961 FEET","LAND SURFACE, COOP",None
"MINNESOTA/MILLE LACS","LAWRENCE WAHKON",1894-10-01,1897-10-31,None,214575,None,None,None,None,30002852,46.11667 ,46 07' 00.012'' N,-93.51667 ,93 31' 00.012'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/MILLE LACS","ISLE",01/01/0001,12/31/9999,None,214102,None,None,None,None,20010854,46.13333 ,46 07' 59.988'' N,-93.46667 ,93 28' 00.012'' W,"GROUND : 1260 FEET","LAND SURFACE, COOP",3
"MINNESOTA/MILLE LACS","LAWRENCE",1894-10-09,1897-10-31,None,214624,None,None,None,None,12002751,UNKNOWN,UNKNOWN,"GROUND : -99999 UNKNOWN UNITS","LAND SURFACE, COOP",1
"MINNESOTA/MORRISON","LITTLE FALLS 1 N",1948-01-01,12/31/9999,None,214793,None,None,LTFM5,None,20010846,45.9934 ,45 59' 36.24'' N,-94.3507 ,94 21' 02.52'' W,"GROUND : 1120 FEET","LAND SURFACE, AB, COOP",5
"MINNESOTA/MORRISON","LITTLE FALLS WATER W",1948-08-01,1972-10-31,None,214798,None,None,None,None,20010847,45.98333 ,45 58' 59.988'' N,-94.35 ,94 21' 00.0'' W,"GROUND : 1122 FEET","LAND SURFACE, COOP",2
"MINNESOTA/MORRISON","PIERZ",1912-09-01,1916-11-28,None,216479,None,None,None,None,12002780,45.966667 ,45 58' 00.0012'' N,-94.1 ,94 06' 00.0'' W,"GROUND : 1162 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MORRISON","LITTLE FALLS MORRISON COUNTY AIRPORT",1990-11-01,12/31/9999,KLXL,None,04944,LXL,None,None,30002175,45.94917 ,45 56' 57.012'' N,-94.34694 ,94 20' 48.984'' W,"GROUND : 1122 FEET","AWOS",None
"MINNESOTA/MORRISON","ROYALTON 5 W",1985-10-11,2005-01-01,None,217157,None,None,ROYM5; BLHM5,None,20011056,45.8333 ,45 49' 59.88'' N,-94.3667 ,94 22' 00.12'' W,"GROUND : 1090 FEET","LAND SURFACE, A, B, COOP",3
"MINNESOTA/MORRISON","BLANCHARD POWER STN",1948-08-01,1985-10-11,None,210826,None,None,None,None,20010841,45.86667 ,45 52' 00.012'' N,-94.35 ,94 21' 00.0'' W,"GROUND : 1079 FEET","LAND SURFACE, COOP",3
"MINNESOTA/MORRISON","ROYALTON",1893-09-01,1893-11-30,None,217155,None,None,None,None,12002787,45.833333 ,45 49' 59.9988'' N,-94.3 ,94 18' 00.0'' W,"GROUND : 1080 FEET","LAND SURFACE, COOP",None
"MINNESOTA/MOWER","AUSTIN 2 S",1964-03-01,2007-10-31,None,210363,None,None,ASTM5,None,20010641,43.65444 ,43 39' 15.984'' N,-92.97083 ,92 58' 14.988'' W,"GROUND : 1200 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/MOWER","AUSTIN",01/01/0001,1964-06-30,None,210350,None,None,None,None,20010650,43.66667 ,43 40' 00.012'' N,-92.96667 ,92 58' 00.012'' W,"GROUND : 1322 FEET","LAND SURFACE, COOP",None
"MINNESOTA/MOWER","AUSTIN 1 E",1948-01-01,1948-12-31,None,210355,None,None,None,None,20010651,43.66667 ,43 40' 00.012'' N,-92.95 ,92 57' 00.0'' W,"GROUND : 1201 FEET","LAND SURFACE, COOP",3
"MINNESOTA/MOWER","AUSTIN",1949-10-01,1964-10-31,None,None,None,None,None,None,20010662,43.66667 ,43 40' 00.012'' N,-92.93333 ,92 55' 59.988'' W,"UNKNOWN : 1230 FEET","SAWRS, LAND SURFACE",None
"MINNESOTA/MOWER","AUSTIN 3 N",1965-11-01,2002-05-14,None,210358,None,None,AUSM5,None,20010666,43.7 ,43 42' 00.0'' N,-92.95 ,92 57' 00.0'' W,"GROUND : 1193 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/MOWER","AUSTIN 3 NE",1963-12-06,1973-08-01,None,210360,None,None,None,None,20010667,43.7 ,43 42' 00.0'' N,-92.95 ,92 57' 00.0'' W,"GROUND : 1211 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MOWER","AUSTIN MUNICIPAL AIRPORT",1991-09-01,12/31/9999,KAUM,None,04902,AUM,None,None,30002146,43.66472 ,43 39' 52.992'' N,-92.93333 ,92 55' 59.988'' W,"GROUND : 1233 FEET","AWOS",None
"MINNESOTA/MOWER","LE ROY",1893-03-01,1901-03-31,None,214711,None,None,None,None,30002922,43.51667 ,43 31' 00.012'' N,-92.5 ,92 30' 00.0'' W,"GROUND : 1286 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MOWER","AUSTIN WASTE WATER TREATMENT FACILITY",1948-12-01,12/31/9999,None,210355,None,None,ASTM5; ASNM5,None,20010642,43.6542 ,43 39' 15.12'' N,-92.9739 ,92 58' 26.04'' W,"GROUND : 1199 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/MOWER","RACINE",1940-01-30,1941-01-29,None,216720,None,None,None,None,12002786,43.783333 ,43 46' 59.9988'' N,-92.5 ,92 30' 00.0'' W,"GROUND : 1316 FEET","LAND SURFACE, COOP",None
"MINNESOTA/MOWER","GRAND MEADOW",1948-01-01,12/31/9999,None,213290,None,None,GMDM5,None,20010665,43.7047 ,43 42' 16.92'' N,-92.5644 ,92 33' 51.84'' W,"GROUND : 1350 FEET","LAND SURFACE, USHCN, AB, COOP",4
"MINNESOTA/MURRAY","LAKE WILSON",1973-04-01,12/31/9999,None,214534,None,None,LKWM5,None,20010689,43.9981 ,43 59' 53.16'' N,-95.9572 ,95 57' 25.92'' W,"GROUND : 1650 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/MURRAY","SLAYTON 9 SW",1969-07-01,1973-04-05,None,217740,None,None,None,None,20010679,43.9 ,43 54' 00.0'' N,-95.88333 ,95 52' 59.988'' W,"GROUND : 1581 FEET","LAND SURFACE, COOP",3
"MINNESOTA/MURRAY","SLAYTON",1896-09-04,1899-03-31,None,217738,None,None,None,None,12002797,44 ,44 00' 00.0'' N,-95.75 ,95 45' 00.0'' W,"GROUND : 1608 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MURRAY","CURRIE",1899-12-01,1908-04-29,None,211979,None,None,None,None,30002912,44.08333 ,44 04' 59.988'' N,-95.66667 ,95 40' 00.012'' W,"GROUND : 1460 FEET","LAND SURFACE, COOP",1
"MINNESOTA/MURRAY","SLAYTON MUNICIPAL AP",1960-02-04,12/31/9999,KDVP,None,54924,DVP,None,None,30003012,43.98667 ,43 59' 12.012'' N,-95.7825 ,95 46' 57.0'' W,"AIRPORT : 1623 FEET","LAND SURFACE, AWOS",None
"MINNESOTA/MURRAY","SLAYTON",1935-08-01,1969-07-31,None,217740,None,None,None,None,20010684,43.98333 ,43 58' 59.988'' N,-95.75 ,95 45' 00.0'' W,"GROUND : 1562 FEET","AVIATION, LAND SURFACE, COOP",2
"MINNESOTA/NICOLLET","FORT RIDGELY STATE PARK",2010-11-04,12/31/9999,None,212900,None,None,RIDM5,None,30015604,44.456 ,44 27' 21.6'' N,-94.735 ,94 44' 06.0'' W,"GROUND : 990 FEET","LAND SURFACE, AB, COOP",1
"MINNESOTA/NICOLLET","NEW ULM 3SE",2010-11-02,12/31/9999,None,215888,None,None,NUMM5,None,30015605,44.2944 ,44 17' 39.84'' N,-94.4082 ,94 24' 29.52'' W,"GROUND : 925 FEET","LAND SURFACE, AB, COOP",1
"MINNESOTA/NICOLLET","NORTH MANKATO 2",2010-11-03,12/31/9999,None,216008,None,None,NMAM5,None,30015606,44.1709 ,44 10' 15.24'' N,-94.0385 ,94 02' 18.6'' W,"GROUND : 1000 FEET","LAND SURFACE, AB, COOP",1
"MINNESOTA/NICOLLET","GIBBS STATION LE SUEUR NEAR",1941-06-01,1948-07-31,None,213137,None,None,None,None,12002729,44.433333 ,44 25' 59.9988'' N,-93.983333 ,93 58' 59.9988'' W,"GROUND : -99999 UNKNOWN UNITS","LAND SURFACE, COOP",None
"MINNESOTA/NICOLLET","ST PETER",1948-01-01,12/31/9999,None,217405,None,None,SPTM5; SPEM5,None,20010722,44.3223 ,44 19' 20.28'' N,-93.9655 ,93 57' 55.8'' W,"GROUND : 850 FEET","LAND SURFACE, USHCN, B, AB, COOP",4
"MINNESOTA/NOBLES","WORTHINGTON RADIO KW",01/01/0001,2008-06-01,None,219168,None,None,WORM5,None,20010647,43.6308 ,43 37' 50.88'' N,-95.6816 ,95 40' 53.76'' W,"GROUND : 1700 FEET","LAND SURFACE, C, A, COOP",2
"MINNESOTA/NOBLES","WORTHINGTON",1948-07-01,1971-10-28,None,219166,None,None,None,None,20010646,43.61667 ,43 37' 00.012'' N,-95.6 ,95 36' 00.0'' W,"GROUND : 1591 FEET","LAND SURFACE, COOP",3
"MINNESOTA/NOBLES","KINBRAE",1891-08-01,1893-07-31,None,214376,None,None,None,None,30002918,43.83333 ,43 49' 59.988'' N,-95.5 ,95 30' 00.0'' W,"GROUND : 1600 FEET","LAND SURFACE, COOP",1
"MINNESOTA/NOBLES","WORTHINGTON 2 NNE",1959-02-01,12/31/9999,KOTG,219170,94927,OTG,WRNM5; OTG,None,20010660,43.6449 ,43 38' 41.64'' N,-95.5802 ,95 34' 48.72'' W,"GROUND : 1570 FEET","SAWRS, LAND SURFACE, AWOS, AB, COOP",4
"MINNESOTA/NORMAN","HALSTAD",1956-03-01,12/31/9999,None,213463,None,None,HLSM5,None,20010940,47.3537 ,47 21' 13.32'' N,-96.8335 ,96 50' 00.6'' W,"GROUND : 850 FEET","LAND SURFACE, B, COOP",4
"MINNESOTA/NORMAN","TWIN VALLEY 3 SW",1948-12-01,12/31/9999,None,218411,None,None,TWNM5,None,20010923,47.2235 ,47 13' 24.6'' N,-96.2921 ,96 17' 31.56'' W,"GROUND : 1075 FEET","LAND SURFACE, B, COOP",4
"MINNESOTA/NORMAN","HALSTAD RIVER",1965-04-01,1968-03-01,None,213466,None,None,None,None,20010941,47.35 ,47 21' 00.0'' N,-96.85 ,96 51' 00.0'' W,"GROUND : 826 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/NORMAN","HENDRUM",1970-12-14,12/31/9999,None,213690,None,None,HNDM5,None,20010933,47.26667 ,47 16' 00.012'' N,-96.8 ,96 48' 00.0'' W,"GROUND : 840 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/NORMAN","TWIN VALLEY",1948-08-01,1948-11-30,None,218406,None,None,None,None,20010931,47.26667 ,47 16' 00.012'' N,-96.25 ,96 15' 00.0'' W,"GROUND : 1001 FEET","LAND SURFACE, COOP",2
"MINNESOTA/NORMAN","TWIN VALLEY RIVER",1970-04-01,2006-10-03,None,218407,None,None,TWVM5,None,20010932,47.26667 ,47 16' 00.012'' N,-96.25667 ,96 15' 24.012'' W,"GROUND : 1008 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/NORMAN","SHELLY 4 SE",1971-02-01,1998-01-17,None,217594,None,None,SHYM5,None,20010945,47.41667 ,47 25' 00.012'' N,-96.76667 ,96 46' 00.012'' W,"GROUND : 840 FEET","LAND SURFACE, B, COOP",5
"MINNESOTA/NORMAN","ADA",1948-01-01,12/31/9999,None,210018,None,None,ADAM5,None,20010935,47.2937 ,47 17' 37.32'' N,-96.5154 ,96 30' 55.44'' W,"GROUND : 907 FEET","LAND SURFACE, USHCN, A, AB, COOP",4
"MINNESOTA/OLMSTED","ROCHESTER RIVER",1989-10-01,2002-11-15,None,217007,None,None,RCHM5,None,20011074,44.06667 ,44 04' 00.012'' N,-92.46667 ,92 28' 00.012'' W,"GROUND : 950 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/OLMSTED","EYOTA",1940-06-01,1941-02-14,None,212684,None,None,None,None,12002722,43.966667 ,43 58' 00.0012'' N,-92.233333 ,92 13' 59.9988'' W,"GROUND : 1237 FEET","LAND SURFACE, COOP",None
"MINNESOTA/OLMSTED","ROCHESTER AP 2NE",1999-11-01,12/31/9999,None,217011,None,None,RSRM5,None,30000954,43.9336 ,43 56' 00.96'' N,-92.4729 ,92 28' 22.44'' W,"GROUND : 1234 FEET","LAND SURFACE, B, AB, COOP",4
"MINNESOTA/OLMSTED","BYRON",1993-07-19,12/31/9999,None,211174,None,None,BYRM5,None,20011098,44.0909 ,44 05' 27.24'' N,-92.64 ,92 38' 24.0'' W,"GROUND : 1041 FEET","LAND SURFACE, B, A, COOP",3
"MINNESOTA/OLMSTED","ELGIN 2SSW",1948-08-01,12/31/9999,None,212486,None,None,EGNM5,None,20010698,44.0969 ,44 05' 48.84'' N,-92.2702 ,92 16' 12.72'' W,"GROUND : 1110 FEET","LAND SURFACE, B, COOP",4
"MINNESOTA/OLMSTED","CHATFIELD",1913-10-16,1928-09-24,None,211489,None,None,None,None,30002908,43.83333 ,43 49' 59.988'' N,-92.2 ,92 12' 00.0'' W,"GROUND : 1040 FEET","LAND SURFACE, COOP",1
"MINNESOTA/OLMSTED","ROCHESTER INTL AP",1960-09-25,12/31/9999,KRST,217004,14925,RST,RST,72644,20010677,43.9041 ,43 54' 14.76'' N,-92.4916 ,92 29' 29.76'' W,"GROUND : 1304 FEET","WSCMO, ASOS, LAND SURFACE, ASOS-NWS, WBAS, AB, WSO, COOP",5
"MINNESOTA/OLMSTED","PINE ISLAND 1S",2005-01-01,12/31/9999,None,216540,None,None,PNLM5,None,30001980,44.1927 ,44 11' 33.72'' N,-92.6491 ,92 38' 56.76'' W,"GROUND : 990 FEET","LAND SURFACE, A, B",None
"MINNESOTA/OLMSTED","ROCHESTER SEWAGE",1952-01-04,1989-09-01,None,217009,None,None,None,None,20010695,44.06667 ,44 04' 00.012'' N,-92.46667 ,92 28' 00.012'' W,"GROUND : 981 FEET","LAND SURFACE, COOP",2
"MINNESOTA/OLMSTED","ROCHESTER 2",01/01/0001,1989-09-01,None,217005,None,None,None,None,20010687,44.01667 ,44 01' 00.012'' N,-92.48333 ,92 28' 59.988'' W,"GROUND : 1050 FEET","LAND SURFACE, COOP",1
"MINNESOTA/OLMSTED","ROCHESTER POST BUL",1964-01-01,1989-09-01,None,217001,None,None,None,None,20010686,44.03333 ,44 01' 59.988'' N,-92.45 ,92 27' 00.0'' W,"GROUND : 1030 FEET","LAND SURFACE, C, COOP",1
"MINNESOTA/OLMSTED","SALEM CORNERS",1957-01-01,1984-03-06,None,217422,None,None,None,None,20010682,43.98333 ,43 58' 59.988'' N,-92.61667 ,92 37' 00.012'' W,"GROUND : 1079 FEET","LAND SURFACE, COOP",1
"MINNESOTA/OLMSTED","ROCKDELL 2 ENE",1961-03-23,1991-02-01,None,217014,None,None,None,None,20010678,43.91667 ,43 55' 00.012'' N,-92.6 ,92 36' 00.0'' W,"GROUND : 640 FEET","LAND SURFACE, COOP",1
"MINNESOTA/OLMSTED","ROCHESTER",1930-01-18,1960-09-25,None,217004,14925,None,None,None,20010680,44 ,44 00' 00.0'' N,-92.45 ,92 27' 00.0'' W,"GROUND : 1017 FEET","SA, CAA, AVIATION, LAND SURFACE, WBAS, COOP",3
"MINNESOTA/OTTER TAIL","PELICAN RAPIDS",1948-08-01,12/31/9999,None,216405,None,None,PELM5,None,20010878,46.56889 ,46 34' 08.004'' N,-96.08861 ,96 05' 18.996'' W,"GROUND : 1370 FEET","LAND SURFACE, B, COOP",4
"MINNESOTA/OTTER TAIL","FERGUS FALLS",1988-08-10,2010-05-01,None,212768,None,None,FRFM5,None,20011071,46.2919 ,46 17' 30.84'' N,-96.1172 ,96 07' 01.92'' W,"GROUND : 1250 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/OTTER TAIL","NEW YORK MILLS",1993-02-01,12/31/9999,None,215902,None,None,NYMM5,None,20011094,46.5092 ,46 30' 33.12'' N,-95.3799 ,95 22' 47.64'' W,"GROUND : 1380 FEET","LAND SURFACE, A, B, COOP",3
"MINNESOTA/OTTER TAIL","ST OLAF",1892-05-01,1899-04-30,None,217362,None,None,None,None,30002938,46.11667 ,46 07' 00.012'' N,-95.83333 ,95 49' 59.988'' W,"GROUND : 1485 FEET","LAND SURFACE, COOP",1
"MINNESOTA/OTTER TAIL","OTTERTAIL",1948-08-01,12/31/9999,None,216276,None,None,OTTM5,None,20010870,46.4313 ,46 25' 52.68'' N,-95.5463 ,95 32' 46.68'' W,"GROUND : 980 FEET","LAND SURFACE, AB, A, COOP",4
"MINNESOTA/OTTER TAIL","FERGUS FALLS AIRPORT",1984-01-17,12/31/9999,KFFM,None,94966,FFM,None,None,20011042,46.28333 ,46 16' 59.988'' N,-96.15 ,96 09' 00.0'' W,"AIRPORT : 1183 FEET","LAND SURFACE, AWOS",None
"MINNESOTA/OTTER TAIL","FERGUS FALLS",1953-01-01,1954-10-31,None,None,None,None,None,None,20010863,46.28333 ,46 16' 59.988'' N,-96.16667 ,96 10' 00.012'' W,"UNKNOWN : 1115 FEET","SAWRS, LAND SURFACE",None
"MINNESOTA/OTTER TAIL","FERGUS FALLS RADIO KOTE",1950-09-01,1964-06-30,None,212772,None,None,None,None,20010861,46.28333 ,46 16' 59.988'' N,-96.1 ,96 06' 00.0'' W,"GROUND : 1250 FEET","LAND SURFACE, COOP",None
"MINNESOTA/OTTER TAIL","FERGUS FALLS",1948-01-01,1988-08-10,None,212768,None,None,FRFM5,None,20010860,46.28333 ,46 16' 59.988'' N,-96.06667 ,96 04' 00.012'' W,"GROUND : 1320 FEET","LAND SURFACE, AB, COOP",4
"MINNESOTA/OTTER TAIL","ORWELL DAM",1953-09-01,12/31/9999,None,216228,None,None,ORWM5,None,20010858,46.21472 ,46 12' 52.992'' N,-96.17833 ,96 10' 41.988'' W,"GROUND : 1080 FEET","LAND SURFACE, B, COOP",5
"MINNESOTA/OTTER TAIL","PERHAM",1894-01-01,1894-07-31,None,216425,None,None,None,None,12002778,46.594404 ,46 35' 39.8544'' N,-95.572542 ,95 34' 21.1512'' W,"GROUND : 1368 FEET","LAND SURFACE, COOP",None
"MINNESOTA/OTTER TAIL","DALTON 3S",2007-02-01,12/31/9999,None,212015,None,None,None,None,30003107,46.125 ,46 07' 30.0'' N,-95.90889 ,95 54' 32.004'' W,"GROUND : 1320 FEET","BC, LAND SURFACE, COOP",3
"MINNESOTA/PENNINGTON","TRAIL 12 NNE",1948-08-01,1967-06-07,None,218332,None,None,None,None,20010988,47.95 ,47 57' 00.0'' N,-95.65 ,95 39' 00.0'' W,"GROUND : 1161 FEET","LAND SURFACE, COOP",4
"MINNESOTA/PENNINGTON","HIGH LANDING 2 NW",1948-07-01,1994-04-01,None,213756,None,None,HGHM5,None,20010995,48.06667 ,48 04' 00.012'' N,-95.85 ,95 51' 00.0'' W,"GROUND : 1150 FEET","LAND SURFACE, B, COOP",4
"MINNESOTA/PENNINGTON","GOODRIDGE",1919-07-01,1920-04-30,None,213229,None,None,None,None,12002732,48.15 ,48 09' 00.0'' N,-95.8 ,95 48' 00.0'' W,"GROUND : -99999 UNKNOWN UNITS","LAND SURFACE, COOP",1
"MINNESOTA/PENNINGTON","THIEF RIVER FALLS 2",1976-11-09,12/31/9999,None,218247,None,None,THFM5,None,20011065,48.133 ,48 07' 58.8'' N,-96.1666 ,96 09' 59.76'' W,"GROUND : 1130 FEET","ABC, LAND SURFACE, AB, COOP",3
"MINNESOTA/PENNINGTON","HIGH LANDING RIVER",1968-03-01,2006-10-03,None,213760,None,None,HIGM5,None,20010996,48.0841 ,48 05' 02.76'' N,-95.9425 ,95 56' 33.0'' W,"GROUND : 1140 FEET","LAND SURFACE, A, B, COOP",1
"MINNESOTA/PENNINGTON","THIEF RIVER FALLS MUNICIPAL AP",1948-01-01,12/31/9999,KTVF,218243,94956,TVF,TVF,None,20010997,48.06667 ,48 04' 00.012'' N,-96.18333 ,96 10' 59.988'' W,"GROUND : 1115 FEET","SAWRS, LAND SURFACE, AWOS, COOP",3
"MINNESOTA/PINE","PINE CITY RIVER",1994-06-01,12/31/9999,None,216534,None,None,PNCM5,None,20011102,45.83333 ,45 49' 59.988'' N,-92.9 ,92 54' 00.0'' W,"GROUND : 919 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/PINE","HINCKLEY",1951-02-01,1960-06-30,None,213795,None,None,None,None,20010850,46.01667 ,46 01' 00.012'' N,-92.95 ,92 57' 00.0'' W,"GROUND : 1040 FEET","LAND SURFACE, COOP",2
"MINNESOTA/PINE","HINCKLEY",1937-01-01,1946-09-30,None,None,14953,None,None,None,20010851,46.01667 ,46 01' 00.012'' N,-92.95 ,92 57' 00.0'' W,"UNKNOWN : 1053 FEET","SA, LAND SURFACE",None
"MINNESOTA/PINE","NICKERSON",1916-06-01,1919-05-31,None,215927,None,None,None,None,12002773,46.433333 ,46 25' 59.9988'' N,-92.5 ,92 30' 00.0'' W,"GROUND : 1157 FEET","LAND SURFACE, COOP",1
"MINNESOTA/PINE","HINCKLEY",1948-01-01,12/31/9999,None,213793,None,None,HCKM5,None,20010852,45.9919 ,45 59' 30.84'' N,-92.9927 ,92 59' 33.72'' W,"GROUND : 1035 FEET","LAND SURFACE, A, AB, COOP",5
"MINNESOTA/PINE","SANDSTONE",1911-09-18,1912-05-31,None,217442,None,None,None,None,30002939,46.16667 ,46 10' 00.012'' N,-92.9 ,92 54' 00.0'' W,"GROUND : 850 FEET","LAND SURFACE, COOP",None
"MINNESOTA/PINE","WILLOW RIVER",1898-03-01,1910-03-31,None,219015,None,None,None,None,30002947,46.31667 ,46 19' 00.012'' N,-92.8 ,92 48' 00.0'' W,"GROUND : 1048 FEET","LAND SURFACE, COOP",1
"MINNESOTA/PINE","HINCKLEY 2 RIVER STN",1947-05-01,1947-11-30,None,213794,None,None,None,None,30003005,46.16667 ,46 10' 00.012'' N,-92.93333 ,92 55' 59.988'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/PINE","BRUNO 7ENE",1990-08-18,12/31/9999,None,211074,None,None,BRUM5,None,20011079,46.3014 ,46 18' 05.04'' N,-92.5406 ,92 32' 26.16'' W,"GROUND : 845 FEET","LAND SURFACE, A, AB, COOP",3
"MINNESOTA/PIPESTONE","PIPESTONE MUNICIPAL AIRPORT",1990-10-01,12/31/9999,KPQN,None,04965,PQN,None,None,30002186,43.98306 ,43 58' 59.016'' N,-96.30028 ,96 18' 01.008'' W,"GROUND : 1736 FEET","AWOS",None
"MINNESOTA/PIPESTONE","AIRLIE",1894-02-01,1894-09-30,None,210056,None,None,None,None,30002443,44 ,44 00' 00.0'' N,-96.5 ,96 30' 00.0'' W,"GROUND : 1644 FEET","LAND SURFACE, COOP",1
"MINNESOTA/PIPESTONE","HOLLAND",1892-10-01,1893-06-30,None,213856,None,None,None,None,30002917,44.08333 ,44 04' 59.988'' N,-96.16667 ,96 10' 00.012'' W,"GROUND : 1780 FEET","LAND SURFACE, COOP",None
"MINNESOTA/PIPESTONE","PIPESTONE",1948-06-01,12/31/9999,None,216565,None,None,PIPM5,None,20010690,44.0138 ,44 00' 49.68'' N,-96.3258 ,96 19' 32.88'' W,"GROUND : 1705 FEET","LAND SURFACE, USHCN, AB, COOP",4
"MINNESOTA/POLK","SUNRISE CITY",1894-02-01,1896-02-29,None,218061,None,None,None,None,30002944,45.58333 ,45 34' 59.988'' N,-92.83333 ,92 49' 59.988'' W,"GROUND : 1742 FEET","LAND SURFACE, COOP",1
"MINNESOTA/POLK","CROOKSTON #1",1889-10-01,1923-02-28,None,211889,None,None,None,None,30002793,47.83333 ,47 49' 59.988'' N,-96.6 ,96 36' 00.0'' W,"GROUND : 863 FEET","LAND SURFACE, COOP",None
"MINNESOTA/POLK","CROOKSTON MUNICIPAL KIRKWOOD FIELD AIRPORT",1992-04-01,12/31/9999,KCKN,None,04912,CKN,None,None,30002154,47.84167 ,47 50' 30.012'' N,-96.62139 ,96 37' 17.004'' W,"GROUND : 899 FEET","AWOS",None
"MINNESOTA/POLK","FOSSTON MUNICIPAL AIRPORT",1992-01-01,12/31/9999,KFSE,None,04929,FSE,None,None,30002163,47.59278 ,47 35' 34.008'' N,-95.77528 ,95 46' 31.008'' W,"AIRPORT : 1277 FEET","AWOS",None
"MINNESOTA/POLK","CROOKSTON",1983-01-01,2007-03-21,None,211886,None,None,CRKM5,None,20010973,47.78333 ,47 46' 59.988'' N,-96.61667 ,96 37' 00.012'' W,"GROUND : 830 FEET","LAND SURFACE, B, COOP",2
"MINNESOTA/POLK","CROOKSTON NW EXP STN",1948-01-01,12/31/9999,None,211891,None,None,CRNM5,None,20010976,47.80139 ,47 48' 05.004'' N,-96.60278 ,96 36' 10.008'' W,"GROUND : 888 FEET","LAND SURFACE, AB, COOP",3
"MINNESOTA/POLK","ANGUS 1 N",1948-01-01,1976-05-01,None,210195,None,None,None,None,20011000,48.1 ,48 06' 00.0'' N,-96.7 ,96 42' 00.0'' W,"GROUND : 869 FEET","LAND SURFACE, COOP",4
"MINNESOTA/POLK","ANGUS 4 NNE",1954-04-01,1972-08-01,None,210195,None,None,None,None,20011001,48.13333 ,48 07' 59.988'' N,-96.68333 ,96 40' 59.988'' W,"GROUND : 879 FEET","LAND SURFACE, COOP",2
"MINNESOTA/POLK","MCINTOSH",1907-08-01,1908-05-31,None,215234,None,None,None,None,30002928,47.63333 ,47 37' 59.988'' N,-95.88333 ,95 52' 59.988'' W," UNKNOWN ","LAND SURFACE, COOP",None
"MINNESOTA/POLK","BELTRAMI",1971-02-01,12/31/9999,None,210634,None,None,BLTM5,None,20010952,47.54361 ,47 32' 36.996'' N,-96.53111 ,96 31' 51.996'' W,"GROUND : 880 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/POLK","EAST GRAND FORK",1986-11-06,2006-10-03,None,212307,None,None,EGFM5,None,20011062,47.92694 ,47 55' 36.984'' N,-97.02833 ,97 01' 41.988'' W,"GROUND : 779 FEET","LAND SURFACE, B, COOP",1
"MINNESOTA/POLK","FOSSTON",1948-01-01,12/31/9999,None,212916,None,None,FSSM5,None,20010957,47.5636 ,47 33' 48.96'' N,-95.7244 ,95 43' 27.84'' W,"GROUND : 1310 FEET","LAND SURFACE, USHCN, A, AB, COOP",5
"MINNESOTA/POPE","GLENWOOD MUNICIPAL AIRPORT",01/01/0001,12/31/9999,KGHW,None,04931,GHW,None,None,30002164,45.64389 ,45 38' 38.004'' N,-95.32028 ,95 19' 13.008'' W,"GROUND : 1393 FEET","AWOS",None
"MINNESOTA/POPE","BARRETT",1893-08-07,1894-03-31,None,210475,None,None,None,None,30002901,45.75 ,45 45' 00.0'' N,-95.75 ,95 45' 00.0'' W,"GROUND : 1165 FEET","LAND SURFACE, COOP",None
"MINNESOTA/POPE","STARBUCK",1893-11-06,1894-04-30,None,217944,None,None,None,None,30002943,45.66667 ,45 40' 00.012'' N,-95.5 ,95 30' 00.0'' W,"GROUND : 1161 FEET","LAND SURFACE, COOP",None
