previous_record,timestamp,previous_record_date,county,record,state,record_date,station_name,id
104.0,1347383696,1996-08-02,VAL VERDE,106.0,TX,2012-08-02,DEL RIO AP,2012-08-02--DEL-RIO-AP
104.0,1347383696,1943-08-02,POTTER,106.0,TX,2012-08-02,AMARILLO WSO AP,2012-08-02--AMARILLO-WSO-AP
105.0,1347383699,1943-08-02,LUBBOCK,105.0,TX,2012-08-02,LUBBOCK INTL AP,2012-08-02--LUBBOCK-INTL-AP
104.0,1347383699,2009-08-02,HIDALGO,104.0,TX,2012-08-02,MCALLEN INTL AP,2012-08-02--MCALLEN-INTL-AP
100.0,1347383699,2011-08-02,CAMERON,100.0,TX,2012-08-02,HARLINGEN RIO GRANDE AP,2012-08-02--HARLINGEN-RIO-GRANDE-AP
95.0,1347383699,1988-08-03,CERRO GORDO,95.0,IA,2012-08-03,MASON CITY MUNI AP,2012-08-03--MASON-CITY-MUNI-AP
96.0,1347383699,1964-08-03,JACKSON,96.0,MI,2012-08-03,JACKSON COUNTY AP,2012-08-03--JACKSON-COUNTY-AP
94.0,1347383699,1988-08-03,GENESEE,95.0,MI,2012-08-03,FLINT FCWOS,2012-08-03--FLINT-FCWOS
105.0,1347383699,2011-08-03,JASPER,105.0,MO,2012-08-03,JOPLIN REGIONAL  AIRPORT,2012-08-03--JOPLIN-REGIONAL--AIRPORT
102.0,1347383699,1954-08-03,CHEYENNE,102.0,NE,2012-08-03,SIDNEY MUNICIPAL AIRPORT,2012-08-03--SIDNEY-MUNICIPAL-AIRPORT
99.0,1347383699,1979-08-03,BOX BUTTE,102.0,NE,2012-08-03,ALLIANCE MUNICIPAL AIRPORT ASO,2012-08-03--ALLIANCE-MUNICIPAL-AIRPORT-ASO
106.0,1347383699,1944-08-03,EDDY,107.0,NM,2012-08-03,CAVERN CITY AIRPORT,2012-08-03--CAVERN-CITY-AIRPORT
106.0,1347383700,1944-08-03,CHAVES,106.0,NM,2012-08-03,ROSWELL IND AP,2012-08-03--ROSWELL-IND-AP
94.0,1347383700,1988-08-03,ERIE,95.0,NY,2012-08-03,BUFFALO NIAGARA INTL,2012-08-03--BUFFALO-NIAGARA-INTL
91.0,1347383700,1995-08-03,CUYAHOGA,93.0,OH,2012-08-03,CLEVELAND BURKE AP,2012-08-03--CLEVELAND-BURKE-AP
93.0,1347383700,2005-08-03,FRANKLIN,93.0,OH,2012-08-03,COLUMBUS OHIO STATE UNIV AP,2012-08-03--COLUMBUS-OHIO-STATE-UNIV-AP
109.0,1347383700,2011-08-03,OKLAHOMA,113.0,OK,2012-08-03,OKLAHOMA CITY WILL ROGERS AP,2012-08-03--OKLAHOMA-CITY-WILL-ROGERS-AP
109.0,1347383700,1964-08-03,ELLIS,109.0,OK,2012-08-03,GAGE AP,2012-08-03--GAGE-AP
106.0,1347383700,2011-08-03,TOM GREEN,107.0,TX,2012-08-03,SAN ANGELO MATHIS  FLD,2012-08-03--SAN-ANGELO-MATHIS--FLD
102.0,1347383700,2000-08-03,POTTER,107.0,TX,2012-08-03,AMARILLO WSO AP,2012-08-03--AMARILLO-WSO-AP
106.0,1347383700,2011-08-03,TAYLOR,106.0,TX,2012-08-03,ABILENE RGNL AP,2012-08-03--ABILENE-RGNL-AP
103.0,1347383700,1959-08-03,DALLAM,104.0,TX,2012-08-03,DALHART FAA AP,2012-08-03--DALHART-FAA-AP
103.0,1347383700,1964-08-04,BOONE,104.0,AR,2012-08-04,HARRISON BOONE CO AP,2012-08-04--HARRISON-BOONE-CO-AP
103.0,1347383700,2006-08-04,GARLAND,103.0,AR,2012-08-04,HOT SPRINGS ASOS,2012-08-04--HOT-SPRINGS-ASOS
102.0,1347383700,1998-08-04,SISKIYOU,104.0,CA,2012-08-04,MONTAGUE 5NE,2012-08-04--MONTAGUE-5NE
95.0,1347383700,1991-08-04,SARASOTA,95.0,FL,2012-08-04,SARASOTA BRADENTON AP,2012-08-04--SARASOTA-BRADENTON-AP
95.0,1347383700,2010-08-04,CHAMPAIGN,95.0,IL,2012-08-04,CHAMPAIGN WILLARD AP,2012-08-04--CHAMPAIGN-WILLARD-AP
93.0,1347383700,2002-08-04,NORFOLK,93.0,MA,2012-08-04,NORWOOD MEM AP,2012-08-04--NORWOOD-MEM-AP
89.0,1347383700,1988-08-04,WORCESTER,89.0,MA,2012-08-04,WORCESTER,2012-08-04--WORCESTER
95.0,1347383700,1955-08-04,ALPENA,95.0,MI,2012-08-04,ALPENA CO RGNL AP,2012-08-04--ALPENA-CO-RGNL-AP
88.0,1347383700,1998-08-04,EMMET,92.0,MI,2012-08-04,PELLSTON RGNL AP,2012-08-04--PELLSTON-RGNL-AP
90.0,1347383700,2001-08-04,CHIPPEWA,91.0,MI,2012-08-04,SAULT STE MARIE SNDRSN,2012-08-04--SAULT-STE-MARIE-SNDRSN
102.0,1347383700,1956-08-04,JASPER,107.0,MO,2012-08-04,JOPLIN REGIONAL  AIRPORT,2012-08-04--JOPLIN-REGIONAL--AIRPORT
102.0,1347383700,1964-08-04,GREENE,106.0,MO,2012-08-04,SPRINGFIELD WSO AP,2012-08-04--SPRINGFIELD-WSO-AP
99.0,1347383700,2010-08-04,CALLAWAY,99.0,MO,2012-08-04,JEFFERSON CITY MEM AP,2012-08-04--JEFFERSON-CITY-MEM-AP
104.0,1347383701,1977-08-04,CHAVES,104.0,NM,2012-08-04,ROSWELL IND AP,2012-08-04--ROSWELL-IND-AP
97.0,1347383701,1944-08-04,ONONDAGA,97.0,NY,2012-08-04,SYRACUSE HANCOCK  AP,2012-08-04--SYRACUSE-HANCOCK--AP
93.0,1347383701,1944-08-04,ERIE,96.0,NY,2012-08-04,BUFFALO NIAGARA INTL,2012-08-04--BUFFALO-NIAGARA-INTL
91.0,1347383701,2005-08-04,NIAGARA,95.0,NY,2012-08-04,NIAGARA FALLS ASOS,2012-08-04--NIAGARA-FALLS-ASOS
92.0,1347383701,1988-08-04,JEFFERSON,95.0,NY,2012-08-04,WATERTOWN AP,2012-08-04--WATERTOWN-AP
92.0,1347383701,1944-08-04,WARREN,92.0,NY,2012-08-04,GLENS FALLS AP,2012-08-04--GLENS-FALLS-AP
89.0,1347383701,1988-08-04,FRANKLIN,91.0,NY,2012-08-04,SARANAC RGNL AP,2012-08-04--SARANAC-RGNL-AP
93.0,1347383701,2005-08-04,CUYAHOGA,94.0,OH,2012-08-04,CLEVELAND BURKE AP,2012-08-04--CLEVELAND-BURKE-AP
93.0,1347383701,2002-08-04,RICHLAND,93.0,OH,2012-08-04,MANSFIELD WSO AP,2012-08-04--MANSFIELD-WSO-AP
109.0,1347383701,1964-08-04,OSAGE,112.0,OK,2012-08-04,BARTLESVILLE MUNICIPAL AP,2012-08-04--BARTLESVILLE-MUNICIPAL-AP
110.0,1347383701,1937-08-04,KIOWA,110.0,OK,2012-08-04,HOBART MUNICIPAL  AIRPORT,2012-08-04--HOBART-MUNICIPAL--AIRPORT
108.0,1347383701,2011-08-04,OKLAHOMA,109.0,OK,2012-08-04,OKLAHOMA CITY WILL ROGERS AP,2012-08-04--OKLAHOMA-CITY-WILL-ROGERS-AP
106.0,1347383701,1964-08-04,TULSA,109.0,OK,2012-08-04,TULSA INTL AP,2012-08-04--TULSA-INTL-AP
102.0,1347383703,1932-08-04,MARION,103.0,OR,2012-08-04,SALEM AP MCNARY FLD,2012-08-04--SALEM-AP-MCNARY-FLD
100.0,1347383703,1990-08-04,MULTNOMAH,102.0,OR,2012-08-04,PORTLAND INTL AP,2012-08-04--PORTLAND-INTL-AP
100.0,1347383703,1990-08-04,LANE,101.0,OR,2012-08-04,EUGENE-MAHLON SWEET FLD,2012-08-04--EUGENE-MAHLON-SWEET-FLD
97.0,1347383703,2005-08-04,WASHINGTON,100.0,OR,2012-08-04,PORTLAND-HILLSBORO AP,2012-08-04--PORTLAND-HILLSBORO-AP
86.0,1347383703,1990-08-04,CLATSOP,92.0,OR,2012-08-04,ASTORIA AP PORT OF,2012-08-04--ASTORIA-AP-PORT-OF
94.0,1347383703,1930-08-04,ERIE,94.0,PA,2012-08-04,ERIE WSO AP,2012-08-04--ERIE-WSO-AP
88.0,1347383703,1990-08-04,CLALLAM,95.0,WA,2012-08-04,QUILLAYUTE AP,2012-08-04--QUILLAYUTE-AP
89.0,1347383704,1952-08-04,GRAYS HARBOR,91.0,WA,2012-08-04,HOQUIAM BOWERMAN AP,2012-08-04--HOQUIAM-BOWERMAN-AP
97.0,1347383704,2005-08-05,ARLINGTON,98.0,VA,2012-08-05,WASHINGTON REAGAN AP,2012-08-05--WASHINGTON-REAGAN-AP
102.0,1347383704,1990-08-05,YAKIMA,102.0,WA,2012-08-05,YAKIMA AP,2012-08-05--YAKIMA-AP
90.0,1347383704,2008-08-05,THURSTON,94.0,WA,2012-08-05,OLYMPIA AP,2012-08-05--OLYMPIA-AP
89.0,1347383704,1977-08-05,KING,93.0,WA,2012-08-05,SEATTLE TACOMA AP,2012-08-05--SEATTLE-TACOMA-AP
83.0,1347383704,2008-08-05,KITTITAS,86.0,WA,2012-08-05,STAMPEDE PASS,2012-08-05--STAMPEDE-PASS
96.0,1347383704,2001-08-05,CAMPBELL,96.0,WY,2012-08-05,GILLETTE CAMPBELL AP,2012-08-05--GILLETTE-CAMPBELL-AP
106.0,1347383704,1994-08-06,LOS ANGELES,106.0,CA,2012-08-06,VAN NUYS AP,2012-08-06--VAN-NUYS-AP
102.0,1347383704,2003-08-06,PROWERS,104.0,CO,2012-08-06,LAMAR MUNI AP,2012-08-06--LAMAR-MUNI-AP
98.0,1347383704,1977-08-06,LAS ANIMAS,98.0,CO,2012-08-06,TRINIDAD AP,2012-08-06--TRINIDAD-AP
99.0,1347383704,1979-08-06,CHEYENNE,103.0,NE,2012-08-06,SIDNEY MUNICIPAL AIRPORT,2012-08-06--SIDNEY-MUNICIPAL-AIRPORT
100.0,1347383704,2003-08-06,DALLAM,101.0,TX,2012-08-06,DALHART FAA AP,2012-08-06--DALHART-FAA-AP
112.0,1347383704,1940-08-07,MARICOPA,112.0,AZ,2012-08-07,PHOENIX AP,2012-08-07--PHOENIX-AP
100.0,1347383704,2003-08-07,COCHISE,101.0,AZ,2012-08-07,DOUGLAS BISBEE INTL AP,2012-08-07--DOUGLAS-BISBEE-INTL-AP
113.0,1347383704,1995-08-07,IMPERIAL,113.0,CA,2012-08-07,EL CENTRO NAF,2012-08-07--EL-CENTRO-NAF
107.0,1347383704,1978-08-07,LOS ANGELES,107.0,CA,2012-08-07,LANCASTER ATC,2012-08-07--LANCASTER-ATC
102.0,1347383704,1982-08-07,LOS ANGELES,102.0,CA,2012-08-07,VAN NUYS AP,2012-08-07--VAN-NUYS-AP
96.0,1347383704,1995-08-07,LOS ANGELES,96.0,CA,2012-08-07,SANDBERG,2012-08-07--SANDBERG
100.0,1347383704,1988-08-07,WAPELLO,100.0,IA,2012-08-07,OTTUMWA INDUSTRIAL AP,2012-08-07--OTTUMWA-INDUSTRIAL-AP
105.0,1347383704,1983-08-07,NEZ PERCE,107.0,ID,2012-08-07,LEWISTON AP,2012-08-07--LEWISTON-AP
106.0,1347383704,1983-08-07,ADA,106.0,ID,2012-08-07,BOISE AIR TERMINAL,2012-08-07--BOISE-AIR-TERMINAL
97.0,1347383704,2007-08-07,ADAMS,98.0,IL,2012-08-07,QUINCY RGNL AP,2012-08-07--QUINCY-RGNL-AP
97.0,1347383704,1984-08-07,ROCK ISLAND,97.0,IL,2012-08-07,MOLINE WSO AP,2012-08-07--MOLINE-WSO-AP
93.0,1347383704,2007-08-07,CHAMPAIGN,94.0,IL,2012-08-07,CHAMPAIGN WILLARD AP,2012-08-07--CHAMPAIGN-WILLARD-AP
95.0,1347383705,2007-08-07,MARION,95.0,IN,2012-08-07,INDIANAPOLIS INTL AP,2012-08-07--INDIANAPOLIS-INTL-AP
100.0,1347383705,1988-08-07,SHAWNEE,104.0,KS,2012-08-07,TOPEKA ASOS,2012-08-07--TOPEKA-ASOS
102.0,1347383705,1946-08-07,SHAWNEE,102.0,KS,2012-08-07,TOPEKA FORBES FLD,2012-08-07--TOPEKA-FORBES-FLD
100.0,1347383705,1984-08-07,JOHNSON,102.0,KS,2012-08-07,OLATHE JOHNSON CO AP,2012-08-07--OLATHE-JOHNSON-CO-AP
103.0,1347383705,1988-08-07,PLATTE,103.0,MO,2012-08-07,KANSAS CITY INTL AP,2012-08-07--KANSAS-CITY-INTL-AP
100.0,1347383705,2007-08-07,BOONE,102.0,MO,2012-08-07,COLUMBIA RGNL AP,2012-08-07--COLUMBIA-RGNL-AP
100.0,1347383705,2007-08-07,CALLAWAY,101.0,MO,2012-08-07,JEFFERSON CITY MEM AP,2012-08-07--JEFFERSON-CITY-MEM-AP
100.0,1347383705,2007-08-07,ST. LOUIS,100.0,MO,2012-08-07,ST LOUIS LAMBERT INTL AIRPORT,2012-08-07--ST-LOUIS-LAMBERT-INTL-AIRPORT
99.0,1347383705,1991-08-07,BUCHANAN,100.0,MO,2012-08-07,ST JOSEPH ROSECRANS MEM,2012-08-07--ST-JOSEPH-ROSECRANS-MEM
101.0,1347383720,1988-08-07,DOUGLAS,103.0,NE,2012-08-07,OMAHA EPPLEY AIRFIELD,2012-08-07--OMAHA-EPPLEY-AIRFIELD
107.0,1347383720,1970-08-07,TULSA,107.0,OK,2012-08-07,TULSA INTL AP,2012-08-07--TULSA-INTL-AP
105.0,1347383720,1970-08-07,OKLAHOMA,106.0,OK,2012-08-07,OKLAHOMA CITY WILL ROGERS AP,2012-08-07--OKLAHOMA-CITY-WILL-ROGERS-AP
104.0,1347383721,1972-08-07,GRANT,104.0,WA,2012-08-07,EPHRATA AP,2012-08-07--EPHRATA-AP
115.0,1347383721,1940-08-08,MARICOPA,116.0,AZ,2012-08-08,PHOENIX AP,2012-08-08--PHOENIX-AP
107.0,1347383721,1995-08-08,PIMA,108.0,AZ,2012-08-08,TUCSON INTL AP,2012-08-08--TUCSON-INTL-AP
117.0,1347383721,1975-08-08,SAN BERNARDINO,118.0,CA,2012-08-08,NEEDLES AP,2012-08-08--NEEDLES-AP
115.0,1347383721,1995-08-08,IMPERIAL,115.0,CA,2012-08-08,EL CENTRO NAF,2012-08-08--EL-CENTRO-NAF
112.0,1347383721,1980-08-08,SAN BERNARDINO,112.0,CA,2012-08-08,DAGGETT AP,2012-08-08--DAGGETT-AP
95.0,1347383721,2000-08-08,MONTEZUMA,95.0,CO,2012-08-08,CORTEZ ASOS,2012-08-08--CORTEZ-ASOS
91.0,1347383721,2000-08-08,LA PLATA,91.0,CO,2012-08-08,DURANGO ASOS,2012-08-08--DURANGO-ASOS
97.0,1347383721,1993-08-08,LEE,97.0,FL,2012-08-08,FT MYERS PAGE FLD AP,2012-08-08--FT-MYERS-PAGE-FLD-AP
95.0,1347383721,2007-08-08,MARION,98.0,IN,2012-08-08,INDIANAPOLIS INTL AP,2012-08-08--INDIANAPOLIS-INTL-AP
104.0,1347383721,2010-08-08,SHAWNEE,104.0,KS,2012-08-08,TOPEKA ASOS,2012-08-08--TOPEKA-ASOS
102.0,1347383721,1988-08-08,JOHNSON,102.0,KS,2012-08-08,OLATHE JOHNSON CO AP,2012-08-08--OLATHE-JOHNSON-CO-AP
100.0,1347383723,2007-08-08,MCCRACKEN,100.0,KY,2012-08-08,PADUCAH BARKLEY AP,2012-08-08--PADUCAH-BARKLEY-AP
99.0,1347383723,1971-08-08,CASCADE,102.0,MT,2012-08-08,GREAT FALLS AP,2012-08-08--GREAT-FALLS-AP
100.0,1347383723,1971-08-08,MISSOULA,100.0,MT,2012-08-08,MISSOULA INTL AP,2012-08-08--MISSOULA-INTL-AP
98.0,1347383724,1963-08-08,GALLATIN,99.0,MT,2012-08-08,BOZEMAN GALLATIN FLD,2012-08-08--BOZEMAN-GALLATIN-FLD
102.0,1347383724,2009-08-08,LANCASTER,103.0,NE,2012-08-08,LINCOLN AP,2012-08-08--LINCOLN-AP
99.0,1347383724,1995-08-08,VALLEY,99.0,NE,2012-08-08,EVELYN SHARP FIELD,2012-08-08--EVELYN-SHARP-FIELD
90.0,1347383724,1980-08-08,GRAFTON,90.0,NH,2012-08-08,LEBANON MUNI AP,2012-08-08--LEBANON-MUNI-AP
96.0,1347383724,2007-08-08,FRANKLIN,96.0,OH,2012-08-08,COLUMBUS WSO AP,2012-08-08--COLUMBUS-WSO-AP
95.0,1347383724,2007-08-08,CLINTON,95.0,OH,2012-08-08,WILMINGTON AIRBORNE PARK,2012-08-08--WILMINGTON-AIRBORNE-PARK
94.0,1347383724,2007-08-08,FRANKLIN,94.0,OH,2012-08-08,COLUMBUS OHIO STATE UNIV AP,2012-08-08--COLUMBUS-OHIO-STATE-UNIV-AP
103.0,1347383724,1990-08-08,SALT LAKE,103.0,UT,2012-08-08,SALT LAKE CITY INTL AP,2012-08-08--SALT-LAKE-CITY-INTL-AP
88.0,1347383724,1983-08-08,UINTA,92.0,WY,2012-08-08,EVANSTON BURNS FLD,2012-08-08--EVANSTON-BURNS-FLD
92.0,1347383724,1990-08-08,SWEETWATER,92.0,WY,2012-08-08,ROCK SPRINGS AP,2012-08-08--ROCK-SPRINGS-AP
113.0,1347383724,1933-08-09,MARICOPA,114.0,AZ,2012-08-09,PHOENIX AP,2012-08-09--PHOENIX-AP
100.0,1347383724,2004-08-09,COCONINO,103.0,AZ,2012-08-09,PAGE MUNI AP,2012-08-09--PAGE-MUNI-AP
100.0,1347383724,1969-08-09,NAVAJO,100.0,AZ,2012-08-09,WINSLOW AP,2012-08-09--WINSLOW-AP
106.0,1347383724,1980-08-09,LOS ANGELES,109.0,CA,2012-08-09,LANCASTER ATC,2012-08-09--LANCASTER-ATC
102.0,1347383724,1998-08-09,LOS ANGELES,106.0,CA,2012-08-09,VAN NUYS AP,2012-08-09--VAN-NUYS-AP
95.0,1347383724,2004-08-09,LOS ANGELES,98.0,CA,2012-08-09,SANDBERG,2012-08-09--SANDBERG
95.0,1347383724,2003-08-09,MONTEZUMA,96.0,CO,2012-08-09,CORTEZ ASOS,2012-08-09--CORTEZ-ASOS
95.0,1347383724,2009-08-09,PINELLAS,95.0,FL,2012-08-09,ST PETERSBURG INTL AP,2012-08-09--ST-PETERSBURG-INTL-AP
112.0,1347383724,1980-08-09,CLARK,112.0,NV,2012-08-09,LAS VEGAS AP,2012-08-09--LAS-VEGAS-AP
108.0,1347383724,1981-08-09,NYE,109.0,NV,2012-08-09,DESERT ROCK AP,2012-08-09--DESERT-ROCK-AP
103.0,1347383724,1969-08-09,WASHOE,103.0,NV,2012-08-09,RENO AP,2012-08-09--RENO-AP
107.0,1347383724,2011-08-09,TARRANT,108.0,TX,2012-08-09,DAL-FTW WSCMO AP,2012-08-09--DAL-FTW-WSCMO-AP
107.0,1347383724,2011-08-09,TARRANT,107.0,TX,2012-08-09,FT WORTH MEACHAM FLD,2012-08-09--FT-WORTH-MEACHAM-FLD
105.0,1347383724,2011-08-09,CHILDRESS,105.0,TX,2012-08-09,CHILDRESS MUNI AP,2012-08-09--CHILDRESS-MUNI-AP
101.0,1347383725,2011-08-09,POTTER,101.0,TX,2012-08-09,AMARILLO WSO AP,2012-08-09--AMARILLO-WSO-AP
117.0,1347383725,1995-08-10,SAN BERNARDINO,117.0,CA,2012-08-10,NEEDLES AP,2012-08-10--NEEDLES-AP
109.0,1347383725,1970-08-10,SAN LUIS OBISPO,110.0,CA,2012-08-10,PASO ROBLES MUNI AP,2012-08-10--PASO-ROBLES-MUNI-AP
108.0,1347383725,2004-08-10,LOS ANGELES,109.0,CA,2012-08-10,LANCASTER ATC,2012-08-10--LANCASTER-ATC
107.0,1347383725,1981-08-10,FRESNO,109.0,CA,2012-08-10,FRESNO YOSEMITE INT'L,2012-08-10--FRESNO-YOSEMITE-INT'L
108.0,1347383725,1970-08-10,KERN,108.0,CA,2012-08-10,BAKERSFIELD AP,2012-08-10--BAKERSFIELD-AP
102.0,1347383725,1994-08-10,LOS ANGELES,102.0,CA,2012-08-10,VAN NUYS AP,2012-08-10--VAN-NUYS-AP
98.0,1347383725,2003-08-10,ORANGE,100.0,CA,2012-08-10,FULLERTON MUNI AP,2012-08-10--FULLERTON-MUNI-AP
97.0,1347383725,2004-08-10,LOS ANGELES,99.0,CA,2012-08-10,SANDBERG,2012-08-10--SANDBERG
91.0,1347383725,2003-08-10,ORANGE,91.0,CA,2012-08-10,SANTA ANA JOHN WAYNE AP,2012-08-10--SANTA-ANA-JOHN-WAYNE-AP
108.0,1347383725,2004-08-10,NYE,108.0,NV,2012-08-10,DESERT ROCK AP,2012-08-10--DESERT-ROCK-AP
105.0,1347383725,1996-08-10,PERSHING,105.0,NV,2012-08-10,LOVELOCK DERBY FLD AP,2012-08-10--LOVELOCK-DERBY-FLD-AP
105.0,1347383725,1953-08-10,TRAVIS,107.0,TX,2012-08-10,AUSTIN-CAMP MABRY,2012-08-10--AUSTIN-CAMP-MABRY
103.0,1347383725,2008-08-10,MEDINA,103.0,TX,2012-08-10,HONDO MUNI AP,2012-08-10--HONDO-MUNI-AP
93.0,1347383725,1987-08-10,FREMONT,95.0,WY,2012-08-10,RIVERTON RGNL AP,2012-08-10--RIVERTON-RGNL-AP
106.0,1347383725,2004-08-11,FRESNO,111.0,CA,2012-08-11,FRESNO YOSEMITE INT'L,2012-08-11--FRESNO-YOSEMITE-INT'L
109.0,1347383725,2002-08-11,LOS ANGELES,109.0,CA,2012-08-11,LANCASTER ATC,2012-08-11--LANCASTER-ATC
105.0,1347383725,1996-08-11,STANISLAUS,105.0,CA,2012-08-11,MODESTO AP,2012-08-11--MODESTO-AP
98.0,1347383725,1994-08-11,LOS ANGELES,98.0,CA,2012-08-11,SANDBERG,2012-08-11--SANDBERG
102.0,1347383725,2000-08-11,PROWERS,104.0,CO,2012-08-11,LAMAR MUNI AP,2012-08-11--LAMAR-MUNI-AP
98.0,1347383725,1959-08-11,LAS ANIMAS,98.0,CO,2012-08-11,TRINIDAD AP,2012-08-11--TRINIDAD-AP
102.0,1347383725,1947-08-11,CHAVES,104.0,NM,2012-08-11,ROSWELL IND AP,2012-08-11--ROSWELL-IND-AP
100.0,1347383725,2010-08-11,UNION,102.0,NM,2012-08-11,CLAYTON MUNI ARPK AP,2012-08-11--CLAYTON-MUNI-ARPK-AP
94.0,1347383726,1973-08-11,MCKINLEY,94.0,NM,2012-08-11,GALLUP MUNI AP,2012-08-11--GALLUP-MUNI-AP
101.0,1347383726,2007-08-11,DALLAM,106.0,TX,2012-08-11,DALHART FAA AP,2012-08-11--DALHART-FAA-AP
104.0,1347383726,1998-08-11,VAL VERDE,106.0,TX,2012-08-11,DEL RIO AP,2012-08-11--DEL-RIO-AP
105.0,1347383726,2009-08-11,HIDALGO,105.0,TX,2012-08-11,MCALLEN INTL AP,2012-08-11--MCALLEN-INTL-AP
100.0,1347383726,1969-08-11,POTTER,103.0,TX,2012-08-11,AMARILLO WSO AP,2012-08-11--AMARILLO-WSO-AP
100.0,1347383726,1969-08-11,NUECES,101.0,TX,2012-08-11,CORPUS CHRISTI AP,2012-08-11--CORPUS-CHRISTI-AP
114.0,1347383726,2007-08-12,MARICOPA,115.0,AZ,2012-08-12,PHOENIX AP,2012-08-12--PHOENIX-AP
108.0,1347383726,1993-08-12,PIMA,109.0,AZ,2012-08-12,TUCSON INTL AP,2012-08-12--TUCSON-INTL-AP
99.0,1347383726,2003-08-12,COCHISE,102.0,AZ,2012-08-12,DOUGLAS BISBEE INTL AP,2012-08-12--DOUGLAS-BISBEE-INTL-AP
104.0,1347383726,1992-08-12,SISKIYOU,104.0,CA,2012-08-12,MONTAGUE 5NE,2012-08-12--MONTAGUE-5NE
101.0,1347383726,1994-08-12,ORANGE,103.0,CA,2012-08-12,FULLERTON MUNI AP,2012-08-12--FULLERTON-MUNI-AP
95.0,1347383726,2002-08-12,LOS ANGELES,98.0,CA,2012-08-12,SANDBERG,2012-08-12--SANDBERG
93.0,1347383726,1994-08-12,SAN DIEGO,94.0,CA,2012-08-12,SAN DIEGO MONTGOMERY FLD,2012-08-12--SAN-DIEGO-MONTGOMERY-FLD
103.0,1347383728,1999-08-12,EDDY,107.0,NM,2012-08-12,CAVERN CITY AIRPORT,2012-08-12--CAVERN-CITY-AIRPORT
100.0,1347383728,1947-08-12,CHAVES,105.0,NM,2012-08-12,ROSWELL IND AP,2012-08-12--ROSWELL-IND-AP
97.0,1347383728,2011-08-12,BERNALILLO,97.0,NM,2012-08-12,ALBUQUERQUE INTL AP,2012-08-12--ALBUQUERQUE-INTL-AP
104.0,1347383729,1992-08-12,PERSHING,104.0,NV,2012-08-12,LOVELOCK DERBY FLD AP,2012-08-12--LOVELOCK-DERBY-FLD-AP
105.0,1347383729,1969-08-12,TAYLOR,108.0,TX,2012-08-12,ABILENE RGNL AP,2012-08-12--ABILENE-RGNL-AP
103.0,1347383729,2002-08-12,WINKLER,108.0,TX,2012-08-12,WINK FAA AP,2012-08-12--WINK-FAA-AP
107.0,1347383729,1969-08-12,TOM GREEN,107.0,TX,2012-08-12,SAN ANGELO MATHIS  FLD,2012-08-12--SAN-ANGELO-MATHIS--FLD
102.0,1347383729,1999-08-12,MIDLAND,106.0,TX,2012-08-12,MIDLAND INTL  AP,2012-08-12--MIDLAND-INTL--AP
106.0,1347383729,1999-08-12,TARRANT,106.0,TX,2012-08-12,FT WORTH MEACHAM FLD,2012-08-12--FT-WORTH-MEACHAM-FLD
104.0,1347383729,2009-08-12,VAL VERDE,106.0,TX,2012-08-12,DEL RIO AP,2012-08-12--DEL-RIO-AP
104.0,1347383729,2009-08-12,HIDALGO,104.0,TX,2012-08-12,MCALLEN INTL AP,2012-08-12--MCALLEN-INTL-AP
101.0,1347383729,1993-08-12,EL PASO,101.0,TX,2012-08-12,EL PASO AP,2012-08-12--EL-PASO-AP
100.0,1347383729,2009-08-12,NUECES,100.0,TX,2012-08-12,CORPUS CHRISTI AP,2012-08-12--CORPUS-CHRISTI-AP
57.0,1347383729,1989-08-13,ALEUTIANS WEST,64.0,AK,2012-08-13,ST PAUL ISLAND AP,2012-08-13--ST-PAUL-ISLAND-AP
113.0,1347383729,2003-08-13,MARICOPA,115.0,AZ,2012-08-13,PHOENIX AP,2012-08-13--PHOENIX-AP
106.0,1347383729,1996-08-13,PIMA,109.0,AZ,2012-08-13,TUCSON INTL AP,2012-08-13--TUCSON-INTL-AP
98.0,1347383729,2010-08-13,COCHISE,101.0,AZ,2012-08-13,DOUGLAS BISBEE INTL AP,2012-08-13--DOUGLAS-BISBEE-INTL-AP
118.0,1347383729,1960-08-13,SAN BERNARDINO,118.0,CA,2012-08-13,NEEDLES AP,2012-08-13--NEEDLES-AP
115.0,1347383729,1967-08-13,RIVERSIDE,116.0,CA,2012-08-13,PALM SPRINGS,2012-08-13--PALM-SPRINGS
111.0,1347383729,1998-08-13,TEHAMA,112.0,CA,2012-08-13,RED BLUFF MUNI AP,2012-08-13--RED-BLUFF-MUNI-AP
111.0,1347383729,2002-08-13,SHASTA,112.0,CA,2012-08-13,REDDING AP,2012-08-13--REDDING-AP
110.0,1347383729,1996-08-13,KERN,110.0,CA,2012-08-13,BAKERSFIELD AP,2012-08-13--BAKERSFIELD-AP
102.0,1347383729,1998-08-13,SISKIYOU,104.0,CA,2012-08-13,MONTAGUE 5NE,2012-08-13--MONTAGUE-5NE
88.0,1347383729,1992-08-13,PLACER,89.0,CA,2012-08-13,BLUE CANYON NYACK AP,2012-08-13--BLUE-CANYON-NYACK-AP
98.0,1347383729,1998-08-13,HARNEY,98.0,OR,2012-08-13,BURNS MUNI AP,2012-08-13--BURNS-MUNI-AP
103.0,1347383729,1948-08-13,SMITH,104.0,TX,2012-08-13,TYLER POUNDS FLD,2012-08-13--TYLER-POUNDS-FLD
